PC1,PC2,PC3
0.34312970863301967,0.06495832563983633,2.033564444016776
-0.08912802751871185,1.338152130444592,0.8965003568445028
1.4390264791594871,2.1951333220487417,0.008988537007258816
0.3760895913410374,-0.36953411366530825,0.6197931825696773
0.7807362590454997,-0.36290832975838033,0.3851278085175059
1.5333867513825428,1.0574982246788118,0.3388818727986905
-0.7868190594780415,-0.7584393182757012,-1.2017355916401165
-1.108151652794396,-1.5774498154152758,-0.14358757710633505
-1.3802781485615658,-0.8796311479115485,-2.15743037407903
0.23854673959293532,-0.5793600762633604,0.8211758385326985
-0.14904982092759092,1.220421370726736,-1.4046742575642037
1.1548383257146377,-1.4084138540451183,0.38615514634328607
-0.622799354891454,1.7233333045807202,0.8571685787913005
1.992968356436221,-1.1894207818302436,-0.3559163917543835
-0.4705473315105807,-1.5288152468808547,-0.18089052262597433
-1.5006455346002716,-0.19003810900150234,1.0652952021239224
-0.09920499324883375,-0.660793796090021,1.5446838097834976
0.32253378493259593,2.0758268001188425,-0.23137835495830697
0.04140148315778945,1.1429459947512401,-1.589476377205149
-1.0115810969401595,-0.1465705043920343,0.703007805885939
-0.7659868692660848,-0.20335575432599584,-0.5720569127335656
-1.5389910636710473,-0.4693246250643019,-0.24315175929449281
1.1931353018072974,1.7723815471467737,0.2848092919003373
2.066216813455142,0.15313033383052585,1.6121363161236206
-0.12448401261360736,-1.6030797112237207,-1.4806232217835593
0.2863141824865176,1.874558857180797,0.8268253720125113
-0.4643947700015538,1.7606445705802771,-0.04277603699479246
1.093745279758632,0.5451217044415698,-0.7519816157185308
2.038104522872962,1.6277075642739196,-0.21583983973096094
-0.4799127150228543,0.21515140219936008,-0.28792198346732495
-0.4654318237791993,-0.46706931549793823,0.35529361569743356
0.37036838262354627,0.4184233835004436,-0.9061543441883027
0.767830214456795,-1.613596866539747,2.061502965659896
-0.3669079640222747,0.9910875985649009,-0.21391494843646439
-1.27234247532592,0.7643121134413988,0.5346293614463304
1.1999392390171204,0.40806247731254996,0.6559022552942668
-1.1178560025084294,-0.3088711680893317,-0.10175969196577471
1.8001658801407012,0.27112737819255156,0.3097408378903704
-0.13595530056914767,-0.9425752379440757,-1.7623937722923793
-1.6804539966624568,0.059015390564705304,1.8836726614891801
1.5006409461740566,-1.2917559894479789,-0.7354067520101795
-1.251688223038666,-0.5246851929685149,-0.35525183969725227
0.37205554086001547,-0.04508903436810956,-1.306848097841007
0.5596366734620455,-0.28232814961570524,-1.2198142868264086
-0.16090898355155822,1.1828890018026677,1.474891140569286
0.3727416997031139,-0.024317768897157657,-0.5628246390161323
0.03861249959053316,-0.9751816202193695,1.8762878343044793
0.181240108395647,-0.8805085516973237,0.6877124695343213
-2.0576878536724115,-0.35283493479702804,-0.35901084877874084
-0.22431273008798963,-0.01232477404195369,0.8937579702541243
1.883408731097668,-0.6546379622310737,0.01841222374220322
-0.14567890096240713,0.1506031596163033,0.27220782785093467
0.3059817930757187,1.009857769355451,-1.5620871717905975
